XREF ID,DISPATCH UNIT,DISPATCH CREATED DATE,INCIDENT NUMBER,1ST UNIT ON SCENE,ALARM DATE TIME,CALL COMPLETE,SHIFT,DISPATCH CREATED DATE_dt,ALARM DATE TIME_dt,CaseID
2025208729,"BAT111, E171, LDR175",6/7/25 16:03,25-2591,BC-111,6/7/25 15:59,9/5/25 16:09,A,2025-06-07 16:03:00,2025-06-07 15:59:00,1152
2025208973,E172,6/7/25 19:33,25-2592,E-172,6/7/25 19:27,9/5/25 19:44,A,2025-06-07 19:33:00,2025-06-07 19:27:00,1153
2025209037,BAT111,6/7/25 20:13,25-2597,nan,6/7/25 20:10,9/4/25 20:17,A,2025-06-07 20:13:00,2025-06-07 20:10:00,1154
2025209046,E172,6/7/25 20:28,25-2594,E-172,6/7/25 20:23,9/4/25 20:42,A,2025-06-07 20:28:00,2025-06-07 20:23:00,1155
2025209138,"E171, LDR175",6/7/25 23:28,IFS25-2599,E-171,6/7/25 21:59,9/4/25 22:22,nan,2025-06-07 23:28:00,2025-06-07 21:59:00,1156
2025209158,LDR175,6/7/25 23:28,IFS25-2600,L-175,nan,nan,nan,2025-06-07 23:28:00,Unknown,1157
2025209121,E172,6/7/25 23:28,25-2601,E-172,6/7/25 21:51,9/4/25 22:08,A,2025-06-07 23:28:00,2025-06-07 21:51:00,1158
2025209180,LDR175,6/7/25 23:28,25-2606,L-175,6/7/25 22:14,9/4/25 22:23,A,2025-06-07 23:28:00,2025-06-07 22:14:00,1159
2025209207,BAT111,6/7/25 23:28,25-2603,L-175,6/7/25 22:29,9/4/25 22:29,A,2025-06-07 23:28:00,2025-06-07 22:29:00,1160
2025209196,BAT111,6/7/25 23:28,25-2604,L-175,6/7/25 22:19,9/4/25 22:25,A,2025-06-07 23:28:00,2025-06-07 22:19:00,1161
2025209204,BAT111,6/7/25 23:29,25-2605,E-171,6/7/25 22:26,9/4/25 22:40,A,2025-06-07 23:29:00,2025-06-07 22:26:00,1162
2025209200,BAT111,6/7/25 23:29,25-2607,E-171,6/7/25 22:24,9/4/25 22:35,A,2025-06-07 23:29:00,2025-06-07 22:24:00,1163
2025209294,"BAT111, E171, E172",6/7/25 23:29,IFS25-2608,E-172,6/7/25 23:04,9/4/25 23:12,A,2025-06-07 23:29:00,2025-06-07 23:04:00,1164
2025209212,BAT111,6/7/25 23:30,25-2609,E-171,6/7/25 22:30,9/4/25 22:50,A,2025-06-07 23:30:00,2025-06-07 22:30:00,1165
2025209258,LDR175,6/7/25 23:30,25-2610,L-175,6/7/25 22:49,9/4/25 23:02,A,2025-06-07 23:30:00,2025-06-07 22:49:00,1166
2025209234,E171,6/7/25 23:31,25-2611,E-171,6/7/25 22:37,9/4/25 22:55,A,2025-06-07 23:31:00,2025-06-07 22:37:00,1167
2025209636,"BAT111, E172",6/8/25 8:23,25-2613,BC-111,6/8/25 8:19,9/5/25 8:44,B,2025-06-08 08:23:00,2025-06-08 08:19:00,1168
2025209792,E172,6/8/25 11:22,25-2617,E-172,6/8/25 11:17,9/5/25 11:39,B,2025-06-08 11:22:00,2025-06-08 11:17:00,1169
2025209822,LDR175,6/8/25 12:17,25-2618,L-175,6/8/25 12:12,9/5/25 12:37,B,2025-06-08 12:17:00,2025-06-08 12:12:00,1170
2025209831,BAT111,6/8/25 12:18,IFS25-2619,BC-111,nan,nan,nan,2025-06-08 12:18:00,Unknown,1171
2025209895,LDR175,6/8/25 13:12,25-2620,L-175,6/8/25 13:10,9/5/25 13:24,B,2025-06-08 13:12:00,2025-06-08 13:10:00,1172
2025209939,LDR175,6/8/25 13:52,25-2621,L-175,6/8/25 13:46,9/5/25 13:57,B,2025-06-08 13:52:00,2025-06-08 13:46:00,1173
2025209947,"BAT111, E171, LDR175",6/8/25 13:57,25-2622,L-175,6/8/25 13:53,9/5/25 14:06,B,2025-06-08 13:57:00,2025-06-08 13:53:00,1174
2025209974,LDR175,6/8/25 14:27,25-2623,L-175,6/8/25 14:25,9/5/25 14:51,B,2025-06-08 14:27:00,2025-06-08 14:25:00,1175
2025209993,E171,6/8/25 14:43,25-2624,E-171,6/8/25 14:39,9/5/25 15:19,B,2025-06-08 14:43:00,2025-06-08 14:39:00,1176
2025210024,"BAT111, E172",6/8/25 15:02,25-2625,E-172,6/8/25 14:53,9/5/25 15:11,B,2025-06-08 15:02:00,2025-06-08 14:53:00,1177
2025210031,LDR175,6/8/25 15:13,25-2626,L-175,6/8/25 15:09,9/5/25 15:34,B,2025-06-08 15:13:00,2025-06-08 15:09:00,1178
2025210150,LDR175,6/8/25 17:08,25-2629,L-175,6/8/25 17:04,9/5/25 17:20,B,2025-06-08 17:08:00,2025-06-08 17:04:00,1179
2025210230,"BAT111, E172",6/8/25 18:37,25-2630,nan,6/8/25 18:36,9/5/25 18:43,B,2025-06-08 18:37:00,2025-06-08 18:36:00,1180
2025210339,"BAT111, E171",6/8/25 20:23,25-2632,E-171,6/8/25 20:18,9/4/25 20:35,B,2025-06-08 20:23:00,2025-06-08 20:18:00,1181
2025210463,LDR175,6/8/25 22:18,25-2634,nan,6/8/25 22:10,9/4/25 22:16,B,2025-06-08 22:18:00,2025-06-08 22:10:00,1182
2025210521,LDR175,6/8/25 23:33,25-2635,L-175,6/8/25 23:32,9/4/25 23:45,B,2025-06-08 23:33:00,2025-06-08 23:32:00,1183
2025210551,LDR175,6/9/25 0:17,25-2636,L-175,6/9/25 0:10,9/5/25 0:22,B,2025-06-09 00:17:00,2025-06-09 00:10:00,1184
2025210608,"E171, LDR175",6/9/25 4:02,25-2637,nan,6/9/25 3:56,9/5/25 3:59,B,2025-06-09 04:02:00,2025-06-09 03:56:00,1185
2025210729,"BAT111, E172",6/9/25 8:18,25-2639,nan,6/9/25 8:16,9/5/25 8:27,B,2025-06-09 08:18:00,2025-06-09 08:16:00,1186
2025210777,LDR175,6/9/25 9:03,25-2640,L-175,6/9/25 8:54,9/5/25 9:07,B,2025-06-09 09:03:00,2025-06-09 08:54:00,1187
2025210890,LDR175,6/9/25 10:23,25-2642,L-175,6/9/25 10:18,9/5/25 10:23,B,2025-06-09 10:23:00,2025-06-09 10:18:00,1188
2025211494,E171,6/9/25 15:48,25-2643,E-171,6/9/25 15:43,9/5/25 16:07,B,2025-06-09 15:48:00,2025-06-09 15:43:00,1189
2025211572,LDR175,6/9/25 16:48,25-3038,L-175,6/9/25 16:43,9/5/25 17:14,B,2025-06-09 16:48:00,2025-06-09 16:43:00,1190
2025211604,"BAT111, E171, E172",6/9/25 17:08,IFS25-2645,BC-111,nan,nan,nan,2025-06-09 17:08:00,Unknown,1191
2025211709,E172,6/9/25 18:28,25-2646,E-172,6/9/25 18:24,9/5/25 18:50,B,2025-06-09 18:28:00,2025-06-09 18:24:00,1192
2025211958,LDR175,6/9/25 22:58,25-2648,L-175,6/9/25 22:56,9/4/25 23:02,B,2025-06-09 22:58:00,2025-06-09 22:56:00,1193
2025211980,"E171, E172",6/9/25 23:38,25-2649,nan,6/9/25 23:33,9/4/25 23:38,B,2025-06-09 23:38:00,2025-06-09 23:33:00,1194
2025212128,"E171, LDR175",6/10/25 4:28,25-2650,L-175,6/10/25 4:23,9/5/25 4:59,B,2025-06-10 04:28:00,2025-06-10 04:23:00,1195
2025212199,LDR175,6/10/25 7:53,25-2653,L-175,6/10/25 7:48,9/5/25 8:06,C,2025-06-10 07:53:00,2025-06-10 07:48:00,1196
2025212253,LDR175,6/10/25 8:53,25-2654,nan,6/10/25 8:45,9/5/25 8:54,C,2025-06-10 08:53:00,2025-06-10 08:45:00,1197
2025212350,LDR175,6/10/25 10:08,25-2656,L-175,6/10/25 10:07,9/5/25 10:16,C,2025-06-10 10:08:00,2025-06-10 10:07:00,1198
2025212366,E172,6/10/25 10:23,25-2657,E-172,6/10/25 10:18,9/5/25 10:31,C,2025-06-10 10:23:00,2025-06-10 10:18:00,1199
2025212496,LDR175,6/10/25 11:57,25-2659,L-175,6/10/25 11:52,9/5/25 12:15,C,2025-06-10 11:57:00,2025-06-10 11:52:00,1200
2025212563,E172,6/10/25 12:38,25-2660,E-172,6/10/25 12:34,9/5/25 13:10,C,2025-06-10 12:38:00,2025-06-10 12:34:00,1201
2025212694,LDR175,6/10/25 13:43,25-2661,nan,6/10/25 13:35,9/5/25 13:46,C,2025-06-10 13:43:00,2025-06-10 13:35:00,1202
2025212749,E171,6/10/25 14:18,25-2662,E-171,6/10/25 14:14,9/5/25 14:25,C,2025-06-10 14:18:00,2025-06-10 14:14:00,1203
2025212796,E171,6/10/25 14:53,25-2663,E-171,6/10/25 14:49,9/5/25 14:56,C,2025-06-10 14:53:00,2025-06-10 14:49:00,1204
2025212825,E172,6/10/25 15:12,25-2664,nan,6/10/25 15:12,9/5/25 15:26,C,2025-06-10 15:12:00,2025-06-10 15:12:00,1205
2025212976,LDR175,6/10/25 16:47,25-2665,L-175,6/10/25 16:38,9/5/25 16:53,C,2025-06-10 16:47:00,2025-06-10 16:38:00,1206
2025213087,E171,6/10/25 18:02,25-2666,E-171,6/10/25 18:00,9/5/25 18:12,C,2025-06-10 18:02:00,2025-06-10 18:00:00,1207
2025213130,"BAT111, E171, E172",6/10/25 18:32,25-2667,BC-111,6/10/25 18:30,9/5/25 18:38,C,2025-06-10 18:32:00,2025-06-10 18:30:00,1208
2025213149,LDR175,6/10/25 18:47,25-2668,L-175,6/10/25 18:45,9/5/25 18:55,C,2025-06-10 18:47:00,2025-06-10 18:45:00,1209
2025213280,LDR175,6/10/25 21:12,25-2669,L-175,6/10/25 21:10,9/4/25 21:24,C,2025-06-10 21:12:00,2025-06-10 21:10:00,1210
2025213298,"E171, E172",6/10/25 21:28,25-2670,E-171,6/10/25 21:24,9/4/25 21:47,C,2025-06-10 21:28:00,2025-06-10 21:24:00,1211
2025213414,E172,6/11/25 0:43,25-2672,E-172,6/11/25 0:41,9/5/25 1:00,C,2025-06-11 00:43:00,2025-06-11 00:41:00,1212
2025213500,LDR175,6/11/25 5:27,25-2673,L-175,6/11/25 5:26,9/5/25 5:39,C,2025-06-11 05:27:00,2025-06-11 05:26:00,1213
2025213605,"BAT111, LDR175",6/11/25 8:08,25-2674,L-175,6/11/25 8:05,9/5/25 8:17,C,2025-06-11 08:08:00,2025-06-11 08:05:00,1214
2025213681,LDR175,6/11/25 9:17,25-2675,nan,6/11/25 9:16,9/5/25 9:19,C,2025-06-11 09:17:00,2025-06-11 09:16:00,1215
2025213757,LDR175,6/11/25 10:13,25-2676,L-175,6/11/25 10:10,9/5/25 10:28,C,2025-06-11 10:13:00,2025-06-11 10:10:00,1216
2025213869,LDR175,6/11/25 11:08,25-2677,L-175,6/11/25 11:05,9/5/25 11:28,C,2025-06-11 11:08:00,2025-06-11 11:05:00,1217
2025213907,E171,6/11/25 11:28,25-2678,E-171,6/11/25 11:24,9/5/25 11:42,B,2025-06-11 11:28:00,2025-06-11 11:24:00,1218
2025214004,E172,6/11/25 12:28,25-2679,E-172,6/11/25 12:21,9/5/25 12:57,C,2025-06-11 12:28:00,2025-06-11 12:21:00,1219
2025214144,"E171, E172",6/11/25 13:38,25-2680,nan,6/11/25 13:31,9/5/25 13:42,C,2025-06-11 13:38:00,2025-06-11 13:31:00,1220
2025214309,E171,6/11/25 15:08,25-2681,E-171,6/11/25 15:03,9/5/25 15:11,C,2025-06-11 15:08:00,2025-06-11 15:03:00,1221
2025214321,"E171, LDR175",6/11/25 15:13,25-2682,E-171,6/11/25 15:07,9/5/25 15:29,C,2025-06-11 15:13:00,2025-06-11 15:07:00,1222
2025214396,"E171, LDR175",6/11/25 15:48,25-2683,L-175,6/11/25 15:43,9/5/25 16:38,C,2025-06-11 15:48:00,2025-06-11 15:43:00,1223
2025214427,"BAT111, E171, E172, LDR175",6/11/25 15:58,25-2684,BC-111,6/11/25 15:55,9/5/25 16:38,C,2025-06-11 15:58:00,2025-06-11 15:55:00,1224
2025214656,LDR175,6/11/25 18:38,25-2686,L-175,6/11/25 18:32,9/5/25 18:44,C,2025-06-11 18:38:00,2025-06-11 18:32:00,1225
2025214734,LDR175,6/11/25 19:52,25-2691,nan,6/11/25 19:43,9/5/25 19:48,C,2025-06-11 19:52:00,2025-06-11 19:43:00,1226
2025214820,LDR175,6/11/25 21:42,25-2693,L-175,6/11/25 21:38,9/4/25 21:43,C,2025-06-11 21:42:00,2025-06-11 21:38:00,1227
2025215172,E172,6/12/25 8:27,25-2696,E-172,6/12/25 8:24,9/5/25 8:46,A,2025-06-12 08:27:00,2025-06-12 08:24:00,1228
2025215357,E172,6/12/25 10:32,25-2698,nan,6/12/25 10:28,9/5/25 10:28,A,2025-06-12 10:32:00,2025-06-12 10:28:00,1229
2025215358,BAT111,6/12/25 10:33,25-2699,nan,6/12/25 10:28,9/5/25 10:28,A,2025-06-12 10:33:00,2025-06-12 10:28:00,1230
2025215515,E172,6/12/25 12:08,25-2700,E-172,6/12/25 12:04,9/5/25 12:05,A,2025-06-12 12:08:00,2025-06-12 12:04:00,1231
2025215558,"E171, E172",6/12/25 12:43,25-2701,E-172,6/12/25 12:40,9/5/25 13:06,A,2025-06-12 12:43:00,2025-06-12 12:40:00,1232
2025215632,"BAT111, E172, LDR175",6/12/25 13:23,25-2702,nan,6/12/25 13:19,9/5/25 13:28,A,2025-06-12 13:23:00,2025-06-12 13:19:00,1233
2025215691,E172,6/12/25 13:48,25-2703,nan,6/12/25 13:43,9/5/25 13:46,A,2025-06-12 13:48:00,2025-06-12 13:43:00,1234
2025215752,E172,6/12/25 14:18,25-2704,nan,6/12/25 14:15,9/5/25 14:17,A,2025-06-12 14:18:00,2025-06-12 14:15:00,1235
2025215805,"E171, E172",6/12/25 14:48,25-2705,E-171,6/12/25 14:39,9/5/25 15:00,A,2025-06-12 14:48:00,2025-06-12 14:39:00,1236
2025216169,LDR175,6/12/25 18:47,25-2707,L-175,6/12/25 18:43,9/5/25 18:56,B,2025-06-12 18:47:00,2025-06-12 18:43:00,1237
2025216776,E172,6/13/25 9:48,25-3039,nan,6/13/25 9:45,9/5/25 9:51,A,2025-06-13 09:48:00,2025-06-13 09:45:00,1238
2025216929,"E171, LDR175",6/13/25 11:23,25-3040,nan,6/13/25 11:24,9/5/25 11:28,nan,2025-06-13 11:23:00,2025-06-13 11:24:00,1239
2025216940,"E171, LDR175",6/13/25 11:28,25-2711,nan,6/13/25 11:23,9/5/25 11:30,A,2025-06-13 11:28:00,2025-06-13 11:23:00,1240
2025217067,"BAT111, LDR175",6/13/25 12:13,25-2712,L-175,6/13/25 12:10,9/5/25 12:32,A,2025-06-13 12:13:00,2025-06-13 12:10:00,1241
2025217151,"E171, E172",6/13/25 12:53,25-2713,nan,6/13/25 12:52,9/5/25 13:02,A,2025-06-13 12:53:00,2025-06-13 12:52:00,1242
2025217384,"E172, LDR175",6/13/25 15:28,25-2714,E-172,6/13/25 15:25,9/5/25 15:29,A,2025-06-13 15:28:00,2025-06-13 15:25:00,1243
2025217511,LDR175,6/13/25 16:48,25-2715,L-175,6/13/25 16:45,9/5/25 17:02,A,2025-06-13 16:48:00,2025-06-13 16:45:00,1244
2025217674,LDR175,6/13/25 18:48,25-2716,L-175,6/13/25 18:45,9/5/25 18:57,A,2025-06-13 18:48:00,2025-06-13 18:45:00,1245
2025217693,LDR175,6/13/25 19:03,25-2717,nan,6/13/25 19:01,9/5/25 19:05,A,2025-06-13 19:03:00,2025-06-13 19:01:00,1246
2025217748,"E171, LDR175",6/13/25 19:58,25-2718,E-171,6/13/25 19:52,9/4/25 20:01,A,2025-06-13 19:58:00,2025-06-13 19:52:00,1247
2025217862,E171,6/13/25 21:48,25-3041,E-171,6/13/25 21:45,9/4/25 21:58,A,2025-06-13 21:48:00,2025-06-13 21:45:00,1248
2025217873,"BAT111, LDR175",6/13/25 21:58,25-2721,BC-111,6/13/25 21:52,9/4/25 22:06,B,2025-06-13 21:58:00,2025-06-13 21:52:00,1249
2025217898,"BAT111, E171, E172",6/13/25 22:23,25-2723,BC-111,6/13/25 22:15,9/4/25 22:42,A,2025-06-13 22:23:00,2025-06-13 22:15:00,1250
2025217904,LDR175,6/13/25 22:33,25-2724,nan,6/13/25 22:20,9/4/25 22:39,A,2025-06-13 22:33:00,2025-06-13 22:20:00,1251
2025218110,"BAT111, E171, LDR175",6/14/25 3:43,25-2726,L-175,6/14/25 3:40,9/5/25 4:37,A,2025-06-14 03:43:00,2025-06-14 03:40:00,1252
2025218146,BAT111,6/14/25 5:18,25-2727,nan,6/14/25 5:14,9/5/25 5:22,A,2025-06-14 05:18:00,2025-06-14 05:14:00,1253
2025218176,E171,6/14/25 6:48,25-2728,E-171,6/14/25 6:44,9/5/25 6:54,A,2025-06-14 06:48:00,2025-06-14 06:44:00,1254
2025218188,LDR175,6/14/25 7:03,25-2729,L-175,6/14/25 6:58,9/5/25 7:13,A,2025-06-14 07:03:00,2025-06-14 06:58:00,1255
2025218410,E171,6/14/25 11:58,25-3043,E-171,6/14/25 11:54,9/5/25 12:11,B,2025-06-14 11:58:00,2025-06-14 11:54:00,1256
2025218536,"E171, E172",6/14/25 13:53,25-2732,E-172,6/14/25 13:49,9/5/25 14:11,B,2025-06-14 13:53:00,2025-06-14 13:49:00,1257
2025218848,"BAT111, E171, E172",6/14/25 18:58,25-2735,E-172,6/14/25 18:55,9/4/25 20:03,B,2025-06-14 18:58:00,2025-06-14 18:55:00,1258
2025218959,"E171, E172",6/14/25 20:52,25-3045,E-171,6/14/25 20:50,9/4/25 20:59,B,2025-06-14 20:52:00,2025-06-14 20:50:00,1259
2025218993,"BAT111, E172",6/14/25 21:12,25-3046,nan,6/14/25 21:08,9/4/25 21:16,B,2025-06-14 21:12:00,2025-06-14 21:08:00,1260
2025219423,E172,6/15/25 8:42,25-2738,E-172,6/15/25 8:38,9/5/25 9:01,B,2025-06-15 08:42:00,2025-06-15 08:38:00,1261
2025219440,LDR175,6/15/25 9:08,25-2739,L-175,6/15/25 9:04,9/5/25 9:17,B,2025-06-15 09:08:00,2025-06-15 09:04:00,1262
2025219556,"E171, LDR175",6/15/25 12:07,25-2741,E-171,6/15/25 12:03,9/5/25 12:26,B,2025-06-15 12:07:00,2025-06-15 12:03:00,1263
2025219726,"E171, LDR175",6/15/25 14:37,25-2742,L-175,6/15/25 14:35,9/5/25 15:09,B,2025-06-15 14:37:00,2025-06-15 14:35:00,1264
2025219900,LDR175,6/15/25 18:23,25-2743,nan,6/15/25 18:11,9/5/25 18:17,B,2025-06-15 18:23:00,2025-06-15 18:11:00,1265
2025220111,"B117, BAT111, E172, LDR175",6/15/25 22:23,25-2744,E-172,6/15/25 22:22,9/4/25 23:28,B,2025-06-15 22:23:00,2025-06-15 22:22:00,1266
2025220288,E172,6/16/25 5:13,25-2745,E-172,6/16/25 5:09,9/5/25 5:26,B,2025-06-16 05:13:00,2025-06-16 05:09:00,1267
2025220460,E171,6/16/25 8:48,25-2746,E-171,6/16/25 8:43,9/5/25 9:11,C,2025-06-16 08:48:00,2025-06-16 08:43:00,1268
2025220451,LDR175,6/16/25 8:48,25-2747,L-175,6/16/25 8:39,9/5/25 8:54,C,2025-06-16 08:48:00,2025-06-16 08:39:00,1269
2025220569,LDR175,6/16/25 10:08,25-2748,L-175,6/16/25 10:05,9/5/25 10:16,C,2025-06-16 10:08:00,2025-06-16 10:05:00,1270
2025220689,E172,6/16/25 11:23,25-2749,E-172,6/16/25 11:20,9/5/25 12:18,C,2025-06-16 11:23:00,2025-06-16 11:20:00,1271
2025220776,LDR175,6/16/25 12:13,25-2750,nan,6/16/25 12:11,9/5/25 12:17,C,2025-06-16 12:13:00,2025-06-16 12:11:00,1272
2025220928,"E171, LDR175",6/16/25 13:43,25-2751,L-175,6/16/25 13:37,9/5/25 13:51,C,2025-06-16 13:43:00,2025-06-16 13:37:00,1273
2025221045,LDR175,6/16/25 14:53,25-2752,L-175,6/16/25 14:46,9/5/25 14:59,C,2025-06-16 14:53:00,2025-06-16 14:46:00,1274
2025221235,LDR175,6/16/25 16:28,25-2753,L-175,6/16/25 16:25,9/5/25 16:43,C,2025-06-16 16:28:00,2025-06-16 16:25:00,1275
2025221240,E172,6/16/25 16:28,25-2754,E-172,6/16/25 16:27,9/5/25 16:37,C,2025-06-16 16:28:00,2025-06-16 16:27:00,1276
2025221344,LDR175,6/16/25 17:33,25-2756,nan,6/16/25 17:31,9/5/25 17:33,C,2025-06-16 17:33:00,2025-06-16 17:31:00,1277
2025221537,LDR175,6/16/25 20:28,25-2757,L-175,6/16/25 20:27,9/4/25 20:46,C,2025-06-16 20:28:00,2025-06-16 20:27:00,1278
2025221705,E171,6/16/25 23:08,25-2758,E-171,6/16/25 23:06,9/4/25 23:18,C,2025-06-16 23:08:00,2025-06-16 23:06:00,1279
2025221780,"BAT111, E172",6/17/25 1:07,25-2760,nan,6/17/25 1:05,9/5/25 1:16,C,2025-06-17 01:07:00,2025-06-17 01:05:00,1280
2025222042,LDR175,6/17/25 8:58,25-2761,nan,6/17/25 8:52,9/5/25 8:55,C,2025-06-17 08:58:00,2025-06-17 08:52:00,1281
2025222161,LDR175,6/17/25 10:08,25-2762,L-175,6/17/25 10:01,9/5/25 10:25,C,2025-06-17 10:08:00,2025-06-17 10:01:00,1282
2025222171,E171,6/17/25 10:17,25-2763,nan,6/17/25 10:11,9/5/25 10:24,C,2025-06-17 10:17:00,2025-06-17 10:11:00,1283
2025222198,E171,6/17/25 10:28,25-2764,E-171,6/17/25 10:25,9/5/25 10:30,C,2025-06-17 10:28:00,2025-06-17 10:25:00,1284
2025222450,E172,6/17/25 13:03,25-2766,nan,6/17/25 12:58,9/5/25 13:05,C,2025-06-17 13:03:00,2025-06-17 12:58:00,1285
2025222570,E172,6/17/25 14:13,25-2767,nan,6/17/25 14:08,9/5/25 14:09,C,2025-06-17 14:13:00,2025-06-17 14:08:00,1286
2025223117,E172,6/17/25 20:13,25-2770,E-172,6/17/25 20:09,9/4/25 20:38,C,2025-06-17 20:13:00,2025-06-17 20:09:00,1287
2025223112,E171,6/17/25 20:13,25-2771,E-171,6/17/25 20:07,9/4/25 20:21,C,2025-06-17 20:13:00,2025-06-17 20:07:00,1288
2025223133,LDR175,6/17/25 20:28,25-2772,L-175,6/17/25 20:15,9/4/25 20:27,C,2025-06-17 20:28:00,2025-06-17 20:15:00,1289
2025223241,"E171, E172, LDR175",6/17/25 21:43,25-2774,E-172,6/17/25 21:39,9/4/25 22:16,C,2025-06-17 21:43:00,2025-06-17 21:39:00,1290
2025223240,"E171, E172",6/17/25 21:43,25-2775,E-171,6/17/25 21:39,9/4/25 22:40,C,2025-06-17 21:43:00,2025-06-17 21:39:00,1291
2025223271,LDR175,6/17/25 22:08,25-2776,L-175,6/17/25 21:53,9/4/25 22:24,C,2025-06-17 22:08:00,2025-06-17 21:53:00,1292
2025223297,"E172, LDR175",6/17/25 22:38,25-2777,nan,6/17/25 22:33,9/5/25 10:47,C,2025-06-17 22:38:00,2025-06-17 22:33:00,1293
2025223716,E171,6/18/25 9:33,25-2781,E-171,6/18/25 9:26,9/5/25 9:38,A,2025-06-18 09:33:00,2025-06-18 09:26:00,1294
2025223756,"E171, M105",6/18/25 9:53,25-2782,M-105,6/18/25 9:50,9/5/25 10:03,A,2025-06-18 09:53:00,2025-06-18 09:50:00,1295
2025223821,"E171, LDR175",6/18/25 10:43,25-2783,nan,6/18/25 10:41,9/5/25 10:47,A,2025-06-18 10:43:00,2025-06-18 10:41:00,1296
2025223938,E171,6/18/25 11:37,25-2784,E-171,6/18/25 11:35,9/5/25 11:54,A,2025-06-18 11:37:00,2025-06-18 11:35:00,1297
2025224067,LDR175,6/18/25 12:58,25-2785,L-175,6/18/25 12:52,9/5/25 13:08,A,2025-06-18 12:58:00,2025-06-18 12:52:00,1298
2025224092,LDR175,6/18/25 13:17,25-2786,L-175,6/18/25 13:08,9/5/25 13:30,A,2025-06-18 13:17:00,2025-06-18 13:08:00,1299
2025224309,E171,6/18/25 15:17,25-2787,E-171,6/18/25 15:17,9/5/25 15:35,A,2025-06-18 15:17:00,2025-06-18 15:17:00,1300
2025224465,"E171, LDR175",6/18/25 16:58,25-2788,L-175,6/18/25 16:49,9/5/25 17:12,A,2025-06-18 16:58:00,2025-06-18 16:49:00,1301
2025224489,E172,6/18/25 17:08,25-2789,E-172,6/18/25 17:04,9/5/25 17:31,A,2025-06-18 17:08:00,2025-06-18 17:04:00,1302
2025224667,E172,6/18/25 19:33,25-2790,nan,6/18/25 19:31,9/5/25 19:34,A,2025-06-18 19:33:00,2025-06-18 19:31:00,1303
2025224812,"BAT111, LDR175",6/18/25 22:13,25-2791,L-175,6/18/25 22:08,9/4/25 22:29,A,2025-06-18 22:13:00,2025-06-18 22:08:00,1304
2025224825,E171,6/18/25 22:17,25-2792,E-171,6/18/25 22:14,9/4/25 22:36,A,2025-06-18 22:17:00,2025-06-18 22:14:00,1305
2025224890,E171,6/18/25 23:33,25-2793,E-171,6/18/25 23:28,9/5/25 0:16,A,2025-06-18 23:33:00,2025-06-18 23:28:00,1306
2025224954,LDR175,6/19/25 1:33,25-2794,nan,6/19/25 1:31,9/5/25 1:38,A,2025-06-19 01:33:00,2025-06-19 01:31:00,1307
2025225331,BAT111,6/19/25 10:53,25-2796,BC-111,6/19/25 10:48,9/5/25 10:58,A,2025-06-19 10:53:00,2025-06-19 10:48:00,1308
2025225701,"E171, E172",6/19/25 14:23,25-2797,E-172,6/19/25 14:19,9/5/25 14:41,A,2025-06-19 14:23:00,2025-06-19 14:19:00,1309
2025225726,C102,6/19/25 14:38,25-2798,C-102,6/19/25 14:33,9/5/25 14:40,A,2025-06-19 14:38:00,2025-06-19 14:33:00,1310
2025225773,"E171, E172",6/19/25 15:03,25-2799,E-172,6/19/25 15:00,9/5/25 15:17,A,2025-06-19 15:03:00,2025-06-19 15:00:00,1311
2025226045,E171,6/19/25 18:13,25-2802,E-171,6/19/25 18:12,9/5/25 18:29,A,2025-06-19 18:13:00,2025-06-19 18:12:00,1312
2025226056,"E172, LDR175",6/19/25 18:23,25-2803,L-175,6/19/25 18:16,9/5/25 18:34,A,2025-06-19 18:23:00,2025-06-19 18:16:00,1313
2025226282,E171,6/19/25 21:33,25-2804,E-171,6/19/25 21:28,9/4/25 21:46,A,2025-06-19 21:33:00,2025-06-19 21:28:00,1314
2025226508,E171,6/20/25 4:38,25-2805,E-171,6/20/25 4:37,9/5/25 4:50,A,2025-06-20 04:38:00,2025-06-20 04:37:00,1315
2025226518,E172,6/20/25 5:23,25-2806,nan,6/20/25 5:18,9/5/25 5:33,A,2025-06-20 05:23:00,2025-06-20 05:18:00,1316
2025226552,"E171, E172",6/20/25 6:37,25-2807,E-171,6/20/25 6:35,9/5/25 6:48,A,2025-06-20 06:37:00,2025-06-20 06:35:00,1317
2025226632,E171,6/20/25 8:18,25-2808,E-171,6/20/25 8:13,9/5/25 8:35,B,2025-06-20 08:18:00,2025-06-20 08:13:00,1318
2025226936,"BAT111, E171, E172",6/20/25 11:38,IFS25-2809,BC-111,6/20/25 11:31,9/5/25 12:01,nan,2025-06-20 11:38:00,2025-06-20 11:31:00,1319
2025227038,E171,6/20/25 12:53,25-2810,E-171,6/20/25 12:49,9/5/25 12:52,B,2025-06-20 12:53:00,2025-06-20 12:49:00,1320
2025227120,LDR175,6/20/25 13:53,25-2811,L-175,6/20/25 13:50,9/5/25 13:57,B,2025-06-20 13:53:00,2025-06-20 13:50:00,1321
2025227343,BAT111,6/20/25 16:03,25-2812,nan,nan,nan,nan,2025-06-20 16:03:00,Unknown,1322
2025227435,"B117, BAT111, E171, E172, LDR175",6/20/25 17:18,25-2813,BC-111,6/20/25 17:10,9/5/25 17:25,B,2025-06-20 17:18:00,2025-06-20 17:10:00,1323
